t,x,y,z,n_markers
26.2344,0.018900197945148304,1.0158403657127486,0.5055756277762565,1
26.3036,0.0215778624683359,1.018443891368793,0.5048772752935189,1
26.365,0.017727556232384215,1.0131913909878778,0.5060243370996305,1
26.4374,0.018801607486932985,1.0159613145898563,0.5059174846491136,1
26.5021,0.017385183140588043,1.0154364640594573,0.5062575451593329,1
26.5684,0.019395809965375113,1.0144097858200218,0.5062311996426728,1
26.6354,0.018745471582468008,1.0127336478712254,0.5057302980474777,1
26.7038,0.02639876215281436,1.0174721808280764,0.5050890190028398,1
26.7691,0.017110083647716216,1.014222703543149,0.5062586546605328,1
26.8354,0.022059975333279778,1.014951688233881,0.5058576605138465,1
26.902,0.0192558844319793,1.0070463177207671,0.5067527162874624,1
26.9702,0.014756712702044041,1.0092461772518755,0.5074035573458971,1
27.0371,0.01667852865410867,1.012480262435604,0.507512216147842,1
27.104,0.01962576823250719,1.013086081680511,0.5074332602617246,1
27.1755,0.018853630455392976,1.0129837554358514,0.5075314933252166,1
27.2408,0.02024957287898024,1.015234186476294,0.5072834666685607,1
27.3073,0.022691211448322295,1.0183318355221695,0.5066850062552296,1
27.3742,0.020315580627824254,1.0129073393379784,0.5068417398371021,1
27.439,0.0158783974007426,1.0166590444648467,0.5072246175706242,1
27.5085,0.02112203635859567,1.0175604478137663,0.5073329509915304,1
27.5755,0.02267507619752815,1.0161943562753712,0.5072000679546316,1
27.6416,0.017625412476154807,1.0175604728186163,0.5082842748003831,1
27.7071,0.014171740073775918,1.0101936925534882,0.5087584825438815,1
27.7737,0.020598753514663167,1.0152398337974469,0.5077278528503572,1
27.8428,0.019447748175096768,1.015914693038271,0.507537183742942,1
27.9065,0.014029991790904105,1.0115762330780067,0.5083189167455644,1
27.9821,0.01610223072200559,1.0144446465122208,0.5083004997447296,1
28.0413,0.022021956793886802,1.0166140015761636,0.5078612036846946,1
28.108,0.0199393500327008,1.0142760912711681,0.5078889496961059,1
28.1791,0.01581395851643343,1.0084540072513941,0.5082283105735572,1
28.2463,0.018566270567696237,1.0119080692806643,0.5085925744160391,1
28.3088,0.020747194375682364,1.013335372179065,0.5086819229735609,1
28.3807,0.017642632425092352,1.014623786161796,0.5086688778858225,1
28.4452,0.021441743523443888,1.017501509426911,0.5081588365053047,1
28.5096,0.014006717996705397,1.009850270163711,0.5087323069040854,1
28.5792,0.018722884847494826,1.0215365185376815,0.5075945767786177,1
28.6431,0.020025547885545867,1.0103419849273945,0.5084032608909035,1
28.7134,0.02251902679565469,1.015680465246294,0.5083257058426431,1
28.7805,0.02259172691015001,1.0151402892439763,0.5086829522857186,1
28.8473,0.02099165885406205,1.012906401346783,0.5094311123796789,1
28.9104,0.027335562490603572,1.015815584582915,0.5093261022124841,1
28.9805,0.01718693628013885,1.0156611302640393,0.5096848377214959,1
29.0436,0.01849356511498458,1.0063384652697813,0.5099599510777701,1
29.1126,0.02418780273525752,1.0139739562371128,0.5088750080170238,1
29.1826,0.021360768779871243,1.0136412506038917,0.5091973686206127,1
29.2519,0.026917064446080295,1.0169078110618626,0.508353755928706,1
29.3131,0.015674532647775213,1.0164293320158682,0.5092913757189382,1
29.3817,0.016005288750888032,1.0149875128089947,0.5094108890102994,1
29.4469,0.022291237019226435,1.0029016523270133,0.5093553972278965,1
29.5167,0.022335617221656733,1.0133413878034732,0.5084948403006258,1
29.5817,0.017769214260474002,1.0157235719233073,0.5087576561771043,1
29.6507,0.02550410185672896,1.016144075771197,0.5090293219841409,1
29.7138,0.020276752408779332,1.0121852261337432,0.5102209289134044,1
29.7812,0.013529969461715712,1.0104309107075822,0.5111070161371919,1
29.8511,0.01511971729859843,1.0130066855427737,0.5120777654010238,1
29.9182,0.013019691947598803,1.0047466952024173,0.5123923974662338,1
29.9813,0.01666865566833428,1.0162924389890806,0.5114807199055078,1
